1	4	6	67	85	92	198
155697	La3(Co,Ru)4Sn13	La3Co3.5Ru0.5Sn13	Yb3Rh4Sn13	K	2.41	J.Alloys compds, 646(2015)866
155698	La3(Co,Ru)4Sn13	La3Co2Ru2Sn13	Yb3Rh4Sn13	K	4	J.Alloys compds, 646(2015)866
155699	La3Rh4Sn13	La3Rh2Sn13	Yb3Rh4Sn13	K	3	J.Alloys compds, 646(2015)866
155700	La3(Co,Ru)4Sn13	La3Co2Sn13	Yb3Rh4Sn13	K	1.95	J.Alloys compds, 646(2015)866
155701	La3Ru4Sn13	La3Ru2Sn13	Yb3Rh4Sn13	K	1.58	J.Alloys compds, 646(2015)866
155702	FeTe1-x-ySexSy	Fe1Te0.88S0.12	PbO	K	6.8	J.Alloys compds, 649(2015)1031
155703	FeTe1-x-ySexSy	Fe1Te0.8Se0.1S0.1	PbO	K	6.6	J.Alloys compds, 649(2015)1031
155704	FeTe1-x-ySexSy	Fe1Te0.69Se0.25S0.06	PbO	K	11.3	J.Alloys compds, 649(2015)1031
155705	FeTe1-x-ySexSy	Fe1Te0.65Se0.3S0.05	PbO	K	12.2	J.Alloys compds, 649(2015)1031
155706	FeTe1-x-ySexSy	Fe1Te0.58Se0.4S0.02	PbO	K	13.1	J.Alloys compds, 649(2015)1031
155707	FeTe1-x-ySexSy	Fe1Te0.54Se0.45S0.01	PbO	K	13.3	J.Alloys compds, 649(2015)1031
155708	FeTe1-x-ySexSy	Fe1Te0.5Se0.5	PbO	K	14.3	J.Alloys compds, 649(2015)1031
155709	Mgx(PC)yZrNCl	Mg0.3M1Zr1N1Cl1		K	15	Jpn.J.Appl.Phys.,49(2010)020210
155710	CeCo(In,Zn)5	Ce1Co1In5	HoCoGa5	K	2.29	J.Phys.Soc.Jpn, 83(2014)033706
155711	CeCo(In,Zn)5	Ce1Co1In4.875Zn0.125	HoCoGa5	K	2.14	J.Phys.Soc.Jpn, 83(2014)033706
155712	CeCo(In,Zn)5	Ce1Co1In4.75Zn0.25	HoCoGa5	K	1.82	J.Phys.Soc.Jpn, 83(2014)033706
155713	CeCo(In,Zn)5	Ce1Co1In7.65Zn0.35	HoCoGa5	K	1.78	J.Phys.Soc.Jpn, 83(2014)033706
155714	LsFe(As1-xPx)O	La1Fe1As0.9P0.1O1	oxypnictide	K	0	J.Phys.Soc.Jpn, 83(2014)023707
155715	LsFe(As1-xPx)O	La1Fe1As0.8P0.2O1	oxypnictide	K	0	J.Phys.Soc.Jpn, 83(2014)023707
155716	LsFe(As1-xPx)O	La1Fe1As0.7P0.3O1	oxypnictide	K	10.6	J.Phys.Soc.Jpn, 83(2014)023707
155717	LsFe(As1-xPx)O	La1Fe1As0.6P0.4O1	oxypnictide	K	7.73	J.Phys.Soc.Jpn, 83(2014)023707
155718	LsFe(As1-xPx)O	La1Fe1As0.5P0.5O1	oxypnictide	K	0	J.Phys.Soc.Jpn, 83(2014)023707
155719	LsFe(As1-xPx)O	La1Fe1As0.6P0.4O1	oxypnictide	K	4.8	J.Phys.Soc.Jpn, 83(2014)083702
155723	FeSe1-xTex	Fe1Se0.4Te0.6		K	13.8	J.Phys.Soc.Jpn, 83(2014)094721
155724	FeSe1-xTex	Fe1Se0.3Te0.7		K	13.7	J.Phys.Soc.Jpn, 83(2014)094721
155725	FeSe1-xTex	Fe1Se0.2Te0.8		K	13	J.Phys.Soc.Jpn, 83(2014)094721
155726	FeSe1-xTex	Fe1Se0.1Te0.9		K	11	J.Phys.Soc.Jpn, 83(2014)094721
155727	FeSe1-xTex	Fe1Te1		K	0	J.Phys.Soc.Jpn, 83(2014)094721
155728	LixMyFe2-zSe2	Li1.25M0.64Fe2.05Se2		K	38	J.Phys.Soc.Jpn, 83(2014)113704
155729	La(,O,F)BiSe2	La1Bi1Se2F0.5O0.5	CeOBiS2	K	3.4	J.Phys.Soc.Jpn, 83(2014)114709
155730	Pr1-xLaxIr2Zn20	Pr1Ir2Zn20	CeCr2Al20	K	0.07	J.Phys.Soc.Jpn, 84(2015)063703
155731	Pr1-xLaxIr2Zn20	Pr0.73La0.27Ir2Zn20	CeCr2Al20	K	0.093	J.Phys.Soc.Jpn, 84(2015)063703
155732	Pr1-xLaxIr2Zn20	Pr0.25La0.75Ir2Zn20	CeCr2Al20	K	0.28	J.Phys.Soc.Jpn, 84(2015)063703
155733	Pr1-xLaxIr2Zn20	Pr0.96La0.04Ir2Zn20	CeCr2Al20	K	0.07	J.Phys.Soc.Jpn, 84(2015)063703
155734	Pr1-xLaxIr2Zn20	La1Ir2Zn20	CeCr2Al20	K	0.58	J.Phys.Soc.Jpn, 84(2015)063703
155735	Ca0.8La0.2Fe1-xCoxAs2	Ca0.8La0.2Fe0.978Co0.022As2	Fe-112	K	37.8	J.Phys.Soc.Jpn, 84(2015)075001
155736	Ca0.8La0.2Fe1-xCoxAs2	Ca0.8La0.2Fe0.9671Co0.0329As2	Fe-112	K	36.5	J.Phys.Soc.Jpn, 84(2015)075001
155737	Ca0.8La0.2Fe1-xCoxAs2	Ca0.8La0.2Fe0.9558Co0.0442As2	Fe-112	K	35.1	J.Phys.Soc.Jpn, 84(2015)075001
155738	Bi(O,F)BiS2	Bi2S2F0.5O0.5		K	5.1	J.Phys.Soc.Jpn, 84(2015)084703
155739	Bi(O,F)BiS2	Bi2S2F0.5O0.5		K	4.9	J.Phys.Soc.Jpn, 84(2015)084703
155740	Bi(O,F)BiS2	Bi2S2F0.1O0.9		K	2.92	J.Phys.Soc.Jpn, 84(2015)084703
155741	Bi(O,F)BiS2	Bi2S2F0.1O0.9		K	4.43	J.Phys.Soc.Jpn, 84(2015)084703
155742	La(O,F)BiSeS	La1Bi1Se1S1F0.5O0.5	P4/nmm	K	3.6	J.Phys.Soc.Jpn, 84(2015)095001
155743	La(O,F)BiSeS	La1Bi1Se1S1F0.5	P2<1>/m	K	5.24	J.Phys.Soc.Jpn, 84(2015)095001
155744	BNx	N0.7V1	NaCl	K	2.03	J.Phys.Soc.Jpn, 84(2015)104706
155745	BNx	N0.8V1	NaCl	K	4.54	J.Phys.Soc.Jpn, 84(2015)104706
155746	BNx	N1V1	NaCl	K	8.32	J.Phys.Soc.Jpn, 84(2015)104706
155747	EuFBiS2	Eu1Bi1S2F1	CeOBiS2	K	8.2	J.Phys.Soc.Jpn, 84(2015)115003
155751	Ce(O,F)FeAs	Ce1Fe1As1F0.06O0.94	oxypnictide	K	0	Nature Mater., 7(2008)953
155752	Ce(O,F)FeAs	Ce1Fe1As1F0.08O0.92	oxypnictide	K	27.6	Nature Mater., 7(2008)953
155753	Ce(O,F)FeAs	Ce1Fe1As1F0.1O0.9	oxypnictide	K	32.8	Nature Mater., 7(2008)953
155754	Ce(O,F)FeAs	Ce1Fe1As1F0.16O0.84	oxypnictide	K	40.7	Nature Mater., 7(2008)953
155755	La(O,F)BiS2	La1Bi1S2F0.5O0.5	CeOBiS2	K	2.1	J.Phys.Chem.Solids, 84(2015)17
155756	Pr(O,F)BiS2	Pr1Bi1S2F0.5O0.5	CeOBiS2	K	3.2	J.Phys.Chem.Solids, 84(2015)17
155757	Nd(O,F)BiS2	Nd1Bi1S2F0.5O0.5	CeOBiS2	K	4.2	J.Phys.Chem.Solids, 84(2015)17
155758	Ca3Ir4Sn13	Ca3Ir4Sn13	Yb3Rh4Sn13	K	7	Physica B, 479(2015)51
155759	beta-MgxZrNCl	Mg0.16Zr1N1Cl1		K	15	Physica C, 470(2010)S760
155760	beta-MgxHfNCl	Mg0.3Hf1N1Cl1		K	25	Physica C, 470(2010)S760
155761	Nax(PC)yFe2Se2	Na0.3M1Fe2Se2		K	43	Physica C, 519(2015)104
155762	(Ca,La)10(Fe,Pd,As)10Pd2.8As8	Ca0.92La0.08Fe8.6Pd4.2As18		K	13.5	Philo.Mag., 93(2013)3680
155765	Bi2Rh3.5S2	Bi2Rh3.5S2		K	2.1	Phys.Rev.B, 91(2015)174513
155768	LaPt2-xGe2+x	La1Pt2Ge2	CaBe2Ge2	K	0.41	Phys.Rev.B, 91(2015)174516
155769	LaPt2-xGe2+x	La1Pt1.97Ge2.03	CaBe2Ge2	K	0.83	Phys.Rev.B, 91(2015)174516
155770	LaPt2-xGe2+x	La1Pt1.94Ge2.06	CaBe2Ge2	K	0.95	Phys.Rev.B, 91(2015)174516
155771	LaPt2-xGe2+x	La1Pt1.9Ge2.1	CaBe2Ge2	K	1.67	Phys.Rev.B, 91(2015)174516
155772	LaPt2-xGe2+x	La1Pt1.85Ge2.15	CaBe2Ge2	K	1.87	Phys.Rev.B, 91(2015)174516
155773	LaPt2-xGe2+x	La1Pt1.8Ge2.2	CaBe2Ge2	K	1.95	Phys.Rev.B, 91(2015)174516
156000	Sr2RuO4	Sr2Ru1O4	Sr2RuO4	K	1.5	J.Phys.Soc.Jpn, 84(2015)014707
156001	RbxFe2-ySe2	Rb0.8Fe1.7Se2		K	32	J.Phys.Soc.Jpn, 84(2015)044710
156004	LaFeAs(O,H)	La1Fe1As1H0.45O0.55	oxypnictide	K	0	Nature Physics, 10(2014)300
156005	LaFeAs(O,H)	La1Fe1As1H0.42O0.58	oxypnictide	K	20.3	Nature Physics, 10(2014)300
156006	LaFeAs(O,H)	La1Fe1As1H0.41O0.59	oxypnictide	K	19.5	Nature Physics, 10(2014)300
156007	LaFeAs(O,H)	La1Fe1As1H0.4O0.6	oxypnictide	K	23.9	Nature Physics, 10(2014)300
156008	(Ba,K)Fe2As2	Ba0.59K0.41Fe2As2	ThCr2Si2	K	36.9	J.Phys.Soc.Jpn, 84(2015)114701
156009	Cs(Bi,Pb)4Te6	Ce1Bi3.7Pb0.3Te6		K	2.9	J.Solid State Chem., 232(2015)50
156010	Cs(Bi,Pb)4Te6	Ce1Bi3.6Pb0.4Te6		K	3	J.Solid State Chem., 232(2015)50
156011	Cs(Bi,Pb)4Te6	Ce1Bi3.5Pb0.5Te6		K	3	J.Solid State Chem., 232(2015)50
156012	Cs(Bi,Pb)4Te6	Ce1Bi3.4Pb0.6Te6		K	3	J.Solid State Chem., 232(2015)50
156013	Cs(Bi,Pb)4Te6	Ce1Bi3.3Pb0.7Te6		K	2.9	J.Solid State Chem., 232(2015)50
156014	Cs(Bi,Pb)4Te6	Ce1Bi3.2Pb0.8Te6		K	2.9	J.Solid State Chem., 232(2015)50
156015	Cs(Bi,Pb)4Te6	Ce1Bi3.1Pb0.9Te6		K	2.8	J.Solid State Chem., 232(2015)50
156016	Cs(Bi,Pb)4Te6	Ce1Bi3Pb1Te6		K	2.7	J.Solid State Chem., 232(2015)50
156018	La3Ru4Sn13	La3Ru4Sn13	Yb3Rh4Sn13	K	3.75	J.Alloys Compd., 615(2014)921
156019	La3Ru4Sn13	La3Ru4Sn13	Yb3Rh4Sn13	K	1.55	J.Alloys Compd., 615(2014)921
156020	U	U1		K	1.24	J. Alloys Compd., 645(2015)158
156021	U1-xMox	U0.85Mo0.15		K	2.1	J. Alloys Compd., 645(2015)158
156022	U1-xMox	U0.94Mo0.06		K	0.78	J. Alloys Compd., 645(2015)158
156023	U1-xPdx	U0.95Pd0.05		K	0.69	J. Alloys Compd., 645(2015)158
156024	U1-xPtx	U0.95Pt0.05		K	0.69	J. Alloys Compd., 645(2015)158
156025	Ta5GeB2	Ta5Ge1B2	Cr5B3	K	3.8	J. Alloys Compd., 660(2016)44
156026	La3Co4Sn13	La3Co4Sn13	Yb3Rh4Sn13	K	2.2	J. Alloys Compd., 665(2016)333
156027	La3Co4(Sn,In)13	La3Co4Sn12.35In0.65	Yb3Rh4Sn13	K	5.1	J. Alloys Compd., 665(2016)333
156028	La3Co4(Sn,In)13	La3Co4Sn11.7In1.3	Yb3Rh4Sn13	K	4.6	J. Alloys Compd., 665(2016)333
156029	LixSr2CuO2Br2	Li0.15Sr2Cu1Br2O2		K	8	Jpn J.Appl.Phys., 43(2004)L1480
156030	Sr2RuO4	Sr2Ru1O4	T	K	1.37	J.Phys.Soc.Jpn, 71(2002)1134
156031	LaFePO	La1Fe1P1O1	oxypnictide	K	5.8	J.Phys.Soc.Jpn, 80(2011)044704
156032	LaFeP(O,F)	La1Fe1P1F0.03O0.97	oxypnictide	K	7.8	J.Phys.Soc.Jpn, 80(2011)044704
156033	LaFeP(O,F)	La1Fe1P1F0.05O0.95	oxypnictide	K	8	J.Phys.Soc.Jpn, 80(2011)044704
156034	LaFeP(O,F)	La1Fe1P1F0.08O0.92	oxypnictide	K	7.8	J.Phys.Soc.Jpn, 80(2011)044704
156035	LaFeP(O,F)	La1Fe1P1F0.1O0.9	oxypnictide	K	6.2	J.Phys.Soc.Jpn, 80(2011)044704
156037	LaFeAs(O,F)	La1Fe1As1F0.05O0.95	oxypnictide	K	14.5	J.Phys.Soc.Jpn, 80(2011)044704
156038	LaFeAs(O,F)	La1Fe1As1F0.08O0.92	oxypnictide	K	22.8	J.Phys.Soc.Jpn, 80(2011)044704
156039	LaFeAs(O,F)	La1Fe1As1F0.1O0.9	oxypnictide	K	25.2	J.Phys.Soc.Jpn, 80(2011)044704
156040	LaFeAs(O,F)	La1Fe1As1F0.11O0.89	oxypnictide	K	22.9	J.Phys.Soc.Jpn, 80(2011)044704
156041	LaFeAs(O,F)	La1Fe1As1F0.14O0.86	oxypnictide	K	12.9	J.Phys.Soc.Jpn, 80(2011)044704
156042	BaPdxSi2-x	Ba1Pd0.3Si1.7	AlB2	K	2.9	J.Phys.Soc.Jpn, 81(2012)114717
156043	BaPtxSi2-x	Ba1Pt0.3Si1.7	AlB2	K	2.6	J.Phys.Soc.Jpn, 81(2012)114717
156044	BaCuxSi2-x	Ba1Cu0.3Si1.7	AlB2	K	3	J.Phys.Soc.Jpn, 81(2012)114717
156045	BaAgxSi2-x	Ba1Ag0.3Si1.7	AlB2	K	3.2	J.Phys.Soc.Jpn, 81(2012)114717
156046	BaAuxSi2-x	Ba1Au0.3Si1.7	AlB2	K	3.2	J.Phys.Soc.Jpn, 81(2012)114717
156047	BaAgxSi2-x	Ba1Ag0.2Si1.8	AlB2	K	3.2	J.Phys.Soc.Jpn, 81(2012)114717
156048	BaCuxSi2-x	Ba1Cu0.2Si1.8	AlB2	K	3.02	J.Phys.Soc.Jpn, 81(2012)114717
156049	BaPdxSi2-x	Ba1Pd0.2Si1.8	AlB2	K	2.91	J.Phys.Soc.Jpn, 81(2012)114717
156050	BaAgxSi2-x	Ba1Ag0.4Si1.6	AlB2	K	2.79	J.Phys.Soc.Jpn, 81(2012)114717
156051	BaCuxSi2-x	Ba1Cu0.4Si1.6	AlB2	K	2.11	J.Phys.Soc.Jpn, 81(2012)114717
156052	BaPdxSi2-x	Ba1Pd0.4Si1.6	AlB2	K	1.11	J.Phys.Soc.Jpn, 81(2012)114717
156053	BaAgxSi2-x	Ba1Ag0.5Si1.5	AlB2	K	1.21	J.Phys.Soc.Jpn, 81(2012)114717
156054	BaCuxSi2-x	Ba1Cu0.5Si1.5	AlB2	K	2.53	J.Phys.Soc.Jpn, 81(2012)114717
156055	BaPdxSi2-x	Ba1Pd0.5Si1.5	AlB2	K	0.6	J.Phys.Soc.Jpn, 81(2012)114717
156056	BaCuxSi2-x	Ba1Cu0.6Si1.4	AlB2	K	1.74	J.Phys.Soc.Jpn, 81(2012)114717
156057	(Eu,Na)Fe2As2	Eu0.7Na0.3Fe2As2	ThCr2Si2	K	32	New J.Phys., 10(2008)123003
156059	MgB2	B2Mg1	AlB2	K	37	Physica C, 519(2015)137
156060	Mg(B,C)2	Mg1B1.98C0.02	AlB2	K	37	Physica C, 519(2015)137
156061	Mg(B,C)2	Mg1B1.968C0.032	AlB2	K	37	Physica C, 519(2015)137
156062	Mg(B,C)2	Mg1B1.938C0.062	AlB2	K	37	Physica C, 519(2015)137
156063	Sr2VFeAsO3	Sr2V1Fe1As1O3		K	24	Phys.Rev.B, 82(2010)104518
156064	Sr2(V,Mg)FeAsO3	Sr2V0.9Mg0.1Fe1As1O3		K	30	Phys.Rev.B, 82(2010)104518
156065	KNi2S2	K1Ni2S2	ThCr2Si2	K	0.46	Phys.Rev.B, 87(2013)045124
156066	KFe2As2	K1Fe2As2	ThCr2Si2	K	3.4	Phys.Rev.B, 88(2013)014517
156067	KFe2As2	K1Fe2As2	ThCr2Si2	K	3.4	cond-mat/1302.1696
156068	LaFe(As,P)(O,F)	La1Fe1As0.6P0.4F0.1O0.9	oxypnictide	K	27	Phys.Rev.B, 89(2014)064511
156069	LaFe(As,P)(O,F)	La1Fe1As0.2P0.8F0.1O0.9	oxypnictide	K	8.8	Phys.Rev.B, 89(2014)064511
156070	LaFeP(O,F)	La1Fe1P1F0.1O0.9	oxypnictide	K	5.4	Phys.Rev.B, 89(2014)064511
156071	LaFe(As,P)(O,F)	La1Fe1As0.6P0.4F0.05O0.95	oxypnictide	K	19	Phys.Rev.B, 89(2014)064511
156072	LaFe(As,P)(O,F)	La1Fe1As0.4P0.6F0.05O0.95	oxypnictide	K	24	Phys.Rev.B, 89(2014)064511
156073	LaFeP(O,F)	La1Fe1P1F0.05O0.95	oxypnictide	K	6.7	Phys.Rev.B, 89(2014)064511
156074	LaFePO	La1Fe1P1O1	oxypnictide	K	5.42	Phys.Rev.B, 90(2014)064504
156075	LaFe(As,P)O	La1Fe1As0.1P0.9O1	oxypnictide	K	5.96	Phys.Rev.B, 90(2014)064504
156076	LaFe(As,P)O	La1Fe1As0.15P0.85O1	oxypnictide	K	11.67	Phys.Rev.B, 90(2014)064504
156077	LaFe(As,P)O	La1Fe1As0.2P0.8O1	oxypnictide	K	11.42	Phys.Rev.B, 90(2014)064504
156078	LaFe(As,P)O	La1Fe1As0.25P0.75O1	oxypnictide	K	7.52	Phys.Rev.B, 90(2014)064504
156083	LaFe(As,P)O	La1Fe1As0.7P0.3O1	oxypnictide	K	7.83	Phys.Rev.B, 90(2014)064504
156084	LaFe(As,P)O	La1Fe1As0.8P0.2O1	oxypnictide	K	2.31	Phys.Rev.B, 90(2014)064504
156087	LaFeP(O,F)	La1Fe1P1F0.05O0.95	oxypnictide	K	6.93	Phys.Rev.B, 90(2014)064504
156088	LaFe(As,P)(O,F)	La1Fe1As0.2P0.8F0.05O0.95	oxypnictide	K	10.87	Phys.Rev.B, 90(2014)064504
156089	LaFe(As,P)(O,F)	La1Fe1As0.4P0.6F0.05O0.95	oxypnictide	K	24.24	Phys.Rev.B, 90(2014)064504
156090	LaFe(As,P)(O,F)	La1Fe1As0.5P0.5F0.05O0.95	oxypnictide	K	21.2	Phys.Rev.B, 90(2014)064504
156091	LaFe(As,P)(O,F)	La1Fe1As0.6P0.4F0.05O0.95	oxypnictide	K	19.08	Phys.Rev.B, 90(2014)064504
156092	LaFe(As,P)(O,F)	La1Fe1As0.7P0.3F0.05O0.95	oxypnictide	K	15.75	Phys.Rev.B, 90(2014)064504
156093	LaFe(As,P)(O,F)	La1Fe1As0.75P0.25F0.05O0.95	oxypnictide	K	22.38	Phys.Rev.B, 90(2014)064504
156094	LaFe(As,P)(O,F)	La1Fe1As0.8P0.2F0.05O0.95	oxypnictide	K	25.61	Phys.Rev.B, 90(2014)064504
156095	LaFe(As,P)(O,F)	La1Fe1As0.9P0.1F0.05O0.95	oxypnictide	K	23.6	Phys.Rev.B, 90(2014)064504
156096	LaFeAs(O,F)	La1Fe1As1F0.05O0.95	oxypnictide	K	27.84	Phys.Rev.B, 90(2014)064504
156097	LaFe(As,P)(O,F)	La1Fe1As0.4P0.6F0.1O0.9	oxypnictide	K	21.14	Phys.Rev.B, 90(2014)064504
156098	LaFe(As,P)(O,F)	La1Fe1As0.6P0.4F0.1O0.9	oxypnictide	K	27	Phys.Rev.B, 90(2014)064504
156099	K2Cr3As3	K2Cr3As3	K2Cr3As3	K	6.1	Phys.Rev.B, 91(2015)220505
156100	ErNi2B2C	Er1Ni2B2C1	LuNi2B2C	K	10	Phys.Rev.B, 92(2015)014517
156101	La(Fe,Mn)As(O,F)	La1Fe1As1F0.11O0.89	oxypnictide	K	27	Phys.Rev.B, 92(2015)020505
156102	La(Fe,Mn)As(O,F)	La1Fe0.9997Mn0.00025As1F0.11O0.89	oxypnictide	K	22.8	Phys.Rev.B, 92(2015)020505
156103	La(Fe,Mn)As(O,F)	La1Fe0.999Mn0.001As1F0.11O0.89	oxypnictide	K	9.84	Phys.Rev.B, 92(2015)020505
156104	(La,Y)(Fe,Mn)As(O,F)	La0.8Y0.2Fe1As1F0.11O0.89	oxypnictide	K	30.3	Phys.Rev.B, 92(2015)020505
156105	(La,Y)(Fe,Mn)As(O,F)	La0.8Y0.2Fe0.997Mn0.003As1F0.11O0.89	oxypnictide	K	29.3	Phys.Rev.B, 92(2015)020505
156106	(La,Y)(Fe,Mn)As(O,F)	La0.8Y0.2Fe0.995Mn0.005As1F0.11O0.89	oxypnictide	K	25.7	Phys.Rev.B, 92(2015)020505
156107	(La,Y)(Fe,Mn)As(O,F)	La0.8Y0.2Fe0.99Mn0.01As1F0.11O0.89	oxypnictide	K	25.3	Phys.Rev.B, 92(2015)020505
156108	Sm(Fe,Mn)As(O,F)	Sm1Fe0.965Mn0.035As1F0.11O0.89	oxypnictide	K	31.3	Phys.Rev.B, 92(2015)020505
156109	SrxBi2Se3	Sr0.1Bi2Se3		K	2.87	Phys.Rev.B, 92(2015)020506
156111	SrxBi2Se3	Sr0.062Bi2Se3		K	2.48	cond-mat/1502.01105
156112	SrxBi2Se3	Sr0.065Bi2Se3		K	2.6	cond-mat/1502.01105
156115	ThPt3B	Th1Pt3B1	CePt3B	K	0.75	Phys.Rev.B, 92(2015)024511
156116	beta-Bi2Pd	Bi2Pd1		K	5.07	Physical Review B, 92(2015)054507
156117	(Li0.84Fe0.16)OHFe0.98Se	Li0.84H1Fe1.14Se1O1		K	42	Phys.Rev.B, 92(2015)064515
156119	Sr0.3(NH2)y(NH3)1-yFe2Se2	Sr0.3M1Fe2Se2		K	36.3	Phys.Rev.B, 92(2015)134517
156120	Ce3PtIn11	Ce3Pt1In11		K	0.32	Phys.Rev.B, 92(2015)161114
156121	Ba(Fe,Ni)2As2	Ba1Fe1.935Ni0.065As2	ThCr2Si2	K	11.3	Phys.Rev.B, 92(2015)174509
156122	Ba(Fe,Ni)2As2	Ba1Fe1.925Ni0.075As2	ThCr2Si2	K	13.7	Phys.Rev.B, 92(2015)174509
156123	Ba(Fe,Ni)2As2	Ba1Fe1.915Ni0.085As2	ThCr2Si2	K	18.2	Phys.Rev.B, 92(2015)174509
156124	Ba(Fe,Ni)2As2	Ba1Fe1.908Ni0.092As2	ThCr2Si2	K	19.3	Phys.Rev.B, 92(2015)174509
156125	Ba(Fe,Ni)2As2	Ba1Fe1.904Ni0.096As2	ThCr2Si2	K	19.9	Phys.Rev.B, 92(2015)174509
156126	Ba(Fe,Ni)2As2	Ba1Fe1.9Ni0.1As2	ThCr2Si2	K	20.3	Phys.Rev.B, 92(2015)174509
156127	Ba(Fe,Ni)2As2	Ba1Fe1.892Ni0.108As2	ThCr2Si2	K	20.3	Phys.Rev.B, 92(2015)174509
156128	Ba(Fe,Ni)2As2	Ba1Fe1.88Ni0.12As2	ThCr2Si2	K	18.6	Phys.Rev.B, 92(2015)174509
156129	Ba(Fe,Ni)2As2	Ba1Fe1.85Ni0.15As2	ThCr2Si2	K	14.5	Phys.Rev.B, 92(2015)174509
156130	Ba(Fe,Ni)2As2	Ba1Fe1.82Ni0.18As2	ThCr2Si2	K	10.9	Phys.Rev.B, 92(2015)174509
156131	Ba(Fe,Ni)2As2	Ba1Fe1.8Ni0.2As2	ThCr2Si2	K	6.4	Phys.Rev.B, 92(2015)174509
156132	Ba(Fe,Ni)2As2	Ba1Fe1.78Ni0.22As2	ThCr2Si2	K	3.4	Phys.Rev.B, 92(2015)174509
156133	(Ca,La)FeAs2	Ca0.85La0.15Fe1As2	Fe-112	K	35	Phys.Rev.B, 92(2015)180508
156134	(Ca,La)FeAs2	Ca0.81La0.19Fe1As2	Fe-112	K	34	Phys.Rev.B, 92(2015)180508
156136	Ba6Nb10O30	Ba6Nb10O30		K	1.65	Phys.Rev.B, 92(2015)214508
156137	(Ba,Sr)6Nb10O30	Ba5Sr1Nb10O30		K	0.96	Phys.Rev.B, 92(2015)214508
156138	(Ba,Sr)6Nb10O30	Ba4Sr2Nb10O30		K	0.98	Phys.Rev.B, 92(2015)214508
156142	Ba6Nb10O30	Ba6Nb10O30		K	1.6	Phys.Rev.B, 92(2015)214508
156145	(Ba,Na)Fe2As2	Ba0.818Na0.182Fe2As2	ThCr2Si2	K	6.4	Phys.Rev.B, 93(2016)014514
156146	(Ba,Na)Fe2As2	Ba0.779Na0.221Fe2As2	ThCr2Si2	K	8	Phys.Rev.B, 93(2016)014514
156147	(Ba,Na)Fe2As2	Ba0.698Na0.302Fe2As2	ThCr2Si2	K	18	Phys.Rev.B, 93(2016)014514
156148	(Ba,Na)Fe2As2	Ba0.68Na0.32Fe2As2	ThCr2Si2	K	23.8	Phys.Rev.B, 93(2016)014514
156149	(Ba,Na)Fe2As2	Ba0.64Na0.36Fe2As2	ThCr2Si2	K	31	Phys.Rev.B, 93(2016)014514
156150	(Ba,Na)Fe2As2	Ba0.6Na0.4Fe2As2	ThCr2Si2	K	34	Phys.Rev.B, 93(2016)014514
156151	(Ba,K)Fe2As2	Ba0.84K0.16Fe2As2	ThCr2Si2	K	5.54	Phys.Rev.B, 93(2016)014514
156152	(Ba,K)Fe2As2	Ba0.737K0.263Fe2As2	ThCr2Si2	K	24	Phys.Rev.B, 93(2016)014514
156153	(Ba,K)Fe2As2	Ba0.65K0.35Fe2As2	ThCr2Si2	K	38	Phys.Rev.B, 93(2016)014514
156154	Au2Pb	Au2Pb1	MgCu2(Laves)	K	1.2	Phys.Rev.B, 93(2016)045118
156155	Au2Bi	Au2Bi1	MgCu2(Laves)	K	1.7	Phys.Rev.B, 93(2016)045118
156156	LiFeAs	Li1Fe1As1	PbFCl	K	18	Phys.Rev.B, 93(2016)054508
156157	(Ca,Pr)Fe2As2	Ca0.941Pr0.059Fe2As2	ThCr2Si2	K	28.9	Phys.Rev.B, 93(2016)054513
156158	(Ca,Pr)Fe2As2	Ca0.875Pr0.125Fe2As2	ThCr2Si2	K	49	Phys.Rev.B, 93(2016)054513
156159	(Ca,La)Fe2As2	Ca0.891La0.109Fe2As2	ThCr2Si2	K	45.4	Phys.Rev.B, 93(2016)054513
156160	(Ca,La)Fe2As2	Ca0.857La0.143Fe2As2	ThCr2Si2	K	44	Phys.Rev.B, 93(2016)054513
156161	PbTaSe2	Pb1Ta1Se2		K	3.8	Phys.Rev.B, 93(2016)054520
156162	PbTaSe2	Pb1Ta1Se2		K	3.9	Phys.Rev.B, 93(2016)060506
156163	(Ce,Yb)CoIn5	Ce0.987Yb0.013Co1In5	HoCoGa5	K	2.13	Phys.Rev.B, 93(2016)064502
156164	(Ce,Yb)CoIn5	Ce0.916Yb0.084Co1In5	HoCoGa5	K	1.84	Phys.Rev.B, 93(2016)064502
156165	(Ce,Yb)CoIn5	Ce0.837Yb0.163Co1In5	HoCoGa5	K	1.4	Phys.Rev.B, 93(2016)064502
156166	CeCo(In,Cd)5	Ce1Co1In4.98Cd0.02	HoCoGa5	K	2.14	Phys.Rev.B, 93(2016)064502
156167	CeCo(In,Cd)5	Ce1Co1In4.96Cd0.04	HoCoGa5	K	2.05	Phys.Rev.B, 93(2016)064502
156168	CeCo(In,Cd)5	Ce1Co1In4.945Cd0.055	HoCoGa5	K	1.92	Phys.Rev.B, 93(2016)064502
156170	Mo5P0.9B2.1	Mo5P0.9B2.1		K	8.9	Phys.Rev.B, 93(2016)064507
156171	Mo5PB2	Mo5P1B2		K	8.7	Phys.Rev.B, 93(2016)064507
156172	Mo5P1.1PB1.9	Mo5P1.1B1.9		K	9.2	Phys.Rev.B, 93(2016)064507
